"","seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME"
"2227","chrX",15344831,15345210,380,"*","ENCFF515LPH_peak_9344",36,".",1.76256,5.40615,3.63396,226,"chrX",15344608,15345068,"ENCFF708WHR_peak_5606",54,".",2.25216,7.48672,5.47175,224,238,"Promoter (<=1kb)",6,15345169,15350021,4853,1,"FBgn0030631","FBtr0074011",0,"32464","Prp5","pre-mRNA processing factor 5"
"2228","chrX",15449747,15450214,468,"*","ENCFF515LPH_peak_9350",32,".",1.7248,4.92697,3.22359,249,"chrX",15449752,15450139,"ENCFF708WHR_peak_5610",36,".",1.99609,5.51475,3.67513,215,387,"Promoter (<=1kb)",6,15446179,15449883,3705,2,"FBgn0040285","FBtr0074079",0,"32470","Scamp","scamp"
"2229","chrX",15475401,15475801,401,"*","ENCFF515LPH_peak_9351",32,".",1.67046,5.01295,3.29756,169,"chrX",15475341,15475984,"ENCFF708WHR_peak_5611",54,".",2.0899,7.42765,5.41692,387,401,"Promoter (<=1kb)",6,15472804,15475400,2597,2,"FBgn0267977","FBtr0074074",-1,"32480","mh","maternal haploid"
"2230","chrX",15582733,15583213,481,"*","ENCFF515LPH_peak_9359",78,".",2.0577,9.96426,7.81503,274,"chrX",15582830,15583339,"ENCFF708WHR_peak_5612",54,".",2.18274,7.477,5.46282,177,383,"Promoter (<=1kb)",6,15580930,15582874,1945,2,"FBgn0030659","FBtr0074066",0,"32494","CG9215","uncharacterized protein"
"2231","chrX",15697312,15698074,763,"*","ENCFF515LPH_peak_9363",55,".",1.9112,7.55005,5.5625,493,"chrX",15697229,15697931,"ENCFF708WHR_peak_5614",45,".",2.04888,6.47652,4.54447,137,620,"Promoter (<=1kb)",6,15697494,15700034,2541,1,"FBgn0030668","FBtr0074053",0,"32504","CG8128","uncharacterized protein"
"2232","chrX",15703633,15704708,1076,"*","ENCFF515LPH_peak_9364",124,".",2.28617,14.8432,12.4476,534,"chrX",15703722,15704213,"ENCFF708WHR_peak_5615",90,".",2.50854,11.3295,9.06778,251,491,"Promoter (<=1kb)",6,15701451,15703770,2320,2,"FBgn0030670","FBtr0074058",0,"32506","Pis","Phosphatidylinositol synthase"
"2233","chrX",15710347,15711439,1093,"*","ENCFF515LPH_peak_9365",49,".",1.81213,6.86792,4.94041,396,"chrX",15710299,15711133,"ENCFF708WHR_peak_5616",65,".",2.18432,8.66153,6.56077,570,787,"Promoter (<=1kb)",6,15705806,15710539,4734,2,"FBgn0030672","FBtr0074056",0,"32508","CG9281","uncharacterized protein"
"2234","chrX",15733885,15734429,545,"*","ENCFF515LPH_peak_9366",65,".",1.8869,8.64459,6.57738,274,"chrX",15733658,15734440,"ENCFF708WHR_peak_5618",125,".",2.63277,15.0445,12.5903,550,545,"Promoter (<=1kb)",6,15734270,15735780,1511,1,"FBgn0026666","FBtr0074084",0,"32513","MagR","Magnetic receptor"
"2235","chrX",15746063,15747121,1059,"*","ENCFF515LPH_peak_9368",80,".",1.9517,10.1952,8.02796,567,"chrX",15746057,15746826,"ENCFF708WHR_peak_5619",74,".",2.20952,9.62513,7.46156,481,764,"Promoter (<=1kb)",6,15746648,15748971,2324,1,"FBgn0027329","FBtr0074086",0,"32518","CCT6","Chaperonin containing TCP1 subunit 6"
"2236","chrX",15760625,15761444,820,"*","ENCFF515LPH_peak_9370",60,".",1.86448,8.10224,6.0711,368,"chrX",15760529,15761443,"ENCFF708WHR_peak_5620",120,".",2.52624,14.4574,12.0317,524,819,"Promoter (<=1kb)",6,15751674,15760649,8976,2,"FBgn0030685","FBtr0074194",0,"32522","Graf","GTPase regulator associated with FAK"
"2237","chrX",15785801,15786919,1119,"*","ENCFF515LPH_peak_9371",34,".",1.69067,5.1915,3.45261,1010,"chrX",15785770,15786219,"ENCFF708WHR_peak_5621",40,".",1.89155,5.94385,4.06292,221,419,"Promoter (<=1kb)",6,15786047,15788039,1993,1,"FBgn0030692","FBtr0074094",0,"32530","mRpS30","mitochondrial ribosomal protein S30"
"2238","chrX",15795977,15796396,420,"*","ENCFF515LPH_peak_9374",66,".",2.08333,8.71639,6.64511,205,"chrX",15795671,15796503,"ENCFF708WHR_peak_5622",90,".",2.43805,11.3149,9.05415,492,420,"Promoter (<=1kb)",6,15793721,15796028,2308,2,"FBgn0030693","FBtr0074185",0,"32532","sordd1","suppression of retinal degeneration disease 1 upon overexpression 1"
"2239","chrX",15801222,15801929,708,"*","ENCFF515LPH_peak_9376",40,".",1.92018,5.92409,4.09326,558,"chrX",15801449,15801763,"ENCFF708WHR_peak_5623",29,".",1.85578,4.67672,2.93325,130,314,"Promoter (1-2kb)",6,15801153,15802969,1817,2,"FBgn0030695","FBtr0074183",1040,"32534","PGRP-LE","Peptidoglycan recognition protein LE"
"2240","chrX",15835309,15835763,455,"*","ENCFF515LPH_peak_9381",42,".",1.74998,6.07415,4.22743,202,"chrX",15835275,15835821,"ENCFF708WHR_peak_5625",43,".",1.89143,6.24241,4.33589,296,455,"Promoter (<=1kb)",6,15827986,15835490,7505,2,"FBgn0000319","FBtr0074179",0,"32537","Chc","Clathrin heavy chain"
"2241","chrX",15844087,15844540,454,"*","ENCFF515LPH_peak_9382",67,".",2.0453,8.83058,6.75208,205,"chrX",15844147,15844577,"ENCFF708WHR_peak_5626",71,".",2.26011,9.26064,7.12316,194,393,"Promoter (<=1kb)",6,15841769,15844145,2377,2,"FBgn0027093","FBtr0074178",0,"32539","ArgRS","Arginyl-tRNA synthetase"
"2242","chrX",15853062,15853695,634,"*","ENCFF515LPH_peak_9383",95,".",2.20674,11.7707,9.51951,422,"chrX",15853004,15853431,"ENCFF708WHR_peak_5627",68,".",2.30499,9.01548,6.89345,270,370,"Promoter (<=1kb)",6,15849731,15853175,3445,2,"FBgn0026076","FBtr0074174",0,"32541","UBL3","Ubiquitin like 3"
"2243","chrX",15859052,15859541,490,"*","ENCFF515LPH_peak_9384",35,".",1.68836,5.27649,3.5268,220,"chrX",15859026,15859479,"ENCFF708WHR_peak_5628",52,".",2.0482,7.20857,5.21887,265,428,"Promoter (<=1kb)",6,15858134,15859379,1246,2,"FBgn0065035","FBtr0074168",0,"2768870","AlkB","AlkB"
"2244","chrX",15869815,15870444,630,"*","ENCFF515LPH_peak_9385",59,".",2.02129,7.98169,5.96384,366,"chrX",15869835,15870561,"ENCFF708WHR_peak_5629",84,".",2.58256,10.7102,8.48202,150,609,"Promoter (<=1kb)",6,15870183,15875530,5348,1,"FBgn0030701","FBtr0074114",0,"32546","CG16952","uncharacterized protein"
"2245","chrX",15891793,15892231,439,"*","ENCFF515LPH_peak_9386",35,".",1.77244,5.30136,3.54876,236,"chrX",15891751,15892175,"ENCFF708WHR_peak_5631",60,".",2.12059,8.05498,6.0009,221,383,"Promoter (<=1kb)",6,15892116,15905068,12953,1,"FBgn0003392","FBtr0074121",0,"45928","shi","shibire"
"2246","chrX",15933835,15934156,322,"*","ENCFF515LPH_peak_9388",59,".",2.0844,7.96143,5.94478,117,"chrX",15933707,15934200,"ENCFF708WHR_peak_5632",43,".",1.97239,6.21437,4.31014,241,322,"Promoter (<=1kb)",6,15928714,15933867,5154,2,"FBgn0053180","FBtr0340311",0,"118436","Ranbp16","Ranbp16"
"2247","chrX",15940324,15941072,749,"*","ENCFF515LPH_peak_9389",76,".",2.20624,9.81399,7.6727,369,"chrX",15940327,15941093,"ENCFF708WHR_peak_5633",113,".",2.62067,13.7135,11.3255,363,745,"Promoter (<=1kb)",6,15934495,15940451,5957,2,"FBgn0045073","FBtr0303567",0,"32556","Stim","Stromal interaction molecule"
"2248","chrX",15992149,15992453,305,"*","ENCFF515LPH_peak_9396",28,".",1.71783,4.53478,2.88887,215,"chrX",15992223,15992523,"ENCFF708WHR_peak_5634",31,".",1.8895,4.95353,3.17877,125,230,"Promoter (<=1kb)",6,15992468,15995996,3529,1,"FBgn0000611","FBtr0074135",-15,"32567","exd","extradenticle"
"2249","chrX",16011456,16011797,342,"*","ENCFF515LPH_peak_9399",39,".",2.21582,5.81752,3.9979,167,"chrX",16011470,16011828,"ENCFF708WHR_peak_5635",46,".",2.36393,6.53763,4.60054,209,327,"Exon (FBtr0074205/FBgn0052580, exon 3 of 14)",6,16009114,16061722,52609,1,"FBgn0052580","FBtr0074205",2342,"318097","Muc14A","Mucin 14A"
"2250","chrX",16222070,16222398,329,"*","ENCFF515LPH_peak_9412",49,".",2.43917,6.89861,4.96815,152,"chrX",16222074,16222639,"ENCFF708WHR_peak_5648",55,".",2.55436,7.59107,5.56901,411,324,"Distal Intergenic",6,16210598,16216750,6153,2,"FBgn0000459","FBtr0074250",-5320,"32579","disco","disconnected"
"2251","chrX",16231424,16231770,347,"*","ENCFF515LPH_peak_9413",37,".",2.27939,5.5372,3.74938,148,"chrX",16231334,16232036,"ENCFF708WHR_peak_5649",103,".",3.37304,12.6432,10.3097,245,347,"Distal Intergenic",6,16210598,16216750,6153,2,"FBgn0000459","FBtr0074250",-14674,"32579","disco","disconnected"
"2252","chrX",16276118,16276686,569,"*","ENCFF515LPH_peak_9415",43,".",1.78927,6.1973,4.33862,328,"chrX",16275718,16276456,"ENCFF708WHR_peak_5650",46,".",2.0335,6.64507,4.69895,490,339,"Promoter (<=1kb)",6,16276270,16277587,1318,1,"FBgn0004066","FBtr0074210",0,"32584","Prosalpha4","Proteasome alpha4 subunit"
"2253","chrX",16288340,16289121,782,"*","ENCFF515LPH_peak_9417",57,".",1.97487,7.74093,5.7395,441,"chrX",16288455,16288816,"ENCFF708WHR_peak_5652",41,".",2.02731,6.06164,4.17063,282,361,"Promoter (<=1kb)",6,16285953,16288533,2581,2,"FBgn0052576","FBtr0074245",0,"318095","CG32576","uncharacterized protein"
"2254","chrX",16331717,16332051,335,"*","ENCFF515LPH_peak_9421",43,".",1.88525,6.19347,4.3352,184,"chrX",16331625,16332117,"ENCFF708WHR_peak_5654",67,".",2.38974,8.85898,6.74663,275,335,"Promoter (<=1kb)",6,16331281,16332048,768,2,"FBgn0030743","FBtr0333302",0,"32599","CG9921","uncharacterized protein"
"2255","chrX",16336714,16337612,899,"*","ENCFF515LPH_peak_9422",49,".",2.09213,6.86319,4.9363,651,"chrX",16336934,16337291,"ENCFF708WHR_peak_5655",26,".",1.94852,4.32803,2.63574,71,357,"Promoter (<=1kb)",6,16336184,16338771,2588,1,"FBgn0278608","FBtr0289960",530,"117294","Dsp1","Dorsal switch protein 1"
"2256","chrX",16352403,16353431,1029,"*","ENCFF515LPH_peak_9426",41,".",1.92187,6.01448,4.17398,682,"chrX",16352475,16352947,"ENCFF708WHR_peak_5656",44,".",2.15662,6.36328,4.44066,212,472,"Exon (FBtr0074230/FBgn0003416, exon 2 of 4)",6,16350315,16356482,6168,1,"FBgn0003416","FBtr0074230",2088,"32601","sl","small wing"
"2257","chrX",16352403,16353431,1029,"*","ENCFF515LPH_peak_9426",41,".",1.92187,6.01448,4.17398,682,"chrX",16353015,16353363,"ENCFF708WHR_peak_5657",35,".",2.00663,5.31316,3.50056,244,348,"Exon (FBtr0074230/FBgn0003416, exon 2 of 4)",6,16350315,16356482,6168,1,"FBgn0003416","FBtr0074230",2088,"32601","sl","small wing"
"2258","chrX",16384721,16385487,767,"*","ENCFF515LPH_peak_9430",64,".",2.10739,8.54,6.47992,427,"chrX",16384666,16385609,"ENCFF708WHR_peak_5659",142,".",3.05626,16.7681,14.2324,323,767,"Promoter (<=1kb)",6,16381954,16384908,2955,2,"FBgn0030744","FBtr0074306",0,"32605","CG9992","uncharacterized protein"
"2259","chrX",16440904,16441899,996,"*","ENCFF515LPH_peak_9434",198,".",2.77386,22.5486,19.8379,523,"chrX",16441157,16441766,"ENCFF708WHR_peak_5660",123,".",2.77146,14.8345,12.3911,282,609,"Promoter (<=1kb)",6,16438680,16441296,2617,2,"FBgn0030752","FBtr0343350",0,"32615","CDC50","CDC50"
"2260","chrX",16457175,16457609,435,"*","ENCFF515LPH_peak_9436",37,".",2.01486,5.53765,3.74974,157,"chrX",16457275,16457670,"ENCFF708WHR_peak_5662",43,".",2.11874,6.24369,4.33712,220,334,"3' UTR",6,16449152,16453615,4464,1,"FBgn0262734","FBtr0343633",8023,"49809","eIF4H1","eukaryotic translation initiation factor 4H1"
"2261","chrX",16492508,16492802,295,"*","ENCFF515LPH_peak_9441",66,".",2.23806,8.74975,6.67632,192,"chrX",16492410,16492786,"ENCFF708WHR_peak_5663",52,".",2.16853,7.27579,5.28096,260,279,"3' UTR",6,16522967,16525415,2449,2,"FBgn0264077","FBtr0074299",32613,"32620","Cnx14D","Calnexin 14D"
"2262","chrX",16565967,16566275,309,"*","ENCFF515LPH_peak_9450",33,".",1.84224,5.01633,3.30063,270,"chrX",16565816,16566211,"ENCFF708WHR_peak_5664",47,".",2.19869,6.71535,4.76377,234,245,"3' UTR",6,16564315,16569440,5126,2,"FBgn0267912","FBtr0332870",3165,"8674098","CanA-14F","Calcineurin A at 14F"
"2263","chrX",16587193,16587814,622,"*","ENCFF515LPH_peak_9451",49,".",1.90786,6.90798,4.97673,473,"chrX",16587322,16587803,"ENCFF708WHR_peak_5665",38,".",1.98906,5.73106,3.87089,133,481,"Promoter (<=1kb)",6,16565473,16587172,21700,2,"FBgn0267912","FBtr0074292",-21,"8674098","CanA-14F","Calcineurin A at 14F"
"2264","chrX",16598745,16599293,549,"*","ENCFF515LPH_peak_9452",63,".",1.94583,8.36227,6.31314,246,"chrX",16598539,16599329,"ENCFF708WHR_peak_5666",143,".",2.95728,16.9201,14.3784,439,549,"Promoter (<=1kb)",6,16596526,16599215,2690,2,"FBgn0030761","FBtr0310319",0,"32629","CG9784","uncharacterized protein"
"2265","chrX",16610640,16611022,383,"*","ENCFF515LPH_peak_9453",70,".",2.05797,9.13619,7.03458,201,"chrX",16610631,16610989,"ENCFF708WHR_peak_5667",67,".",2.38683,8.83983,6.72861,192,350,"Promoter (<=1kb)",6,16610685,16614856,4172,1,"FBgn0025743","FBtr0074285",0,"32631","mbt","mushroom bodies tiny"
"2266","chrX",16637055,16637942,888,"*","ENCFF515LPH_peak_9456",216,".",2.77509,24.4014,21.6225,505,"chrX",16637154,16637929,"ENCFF708WHR_peak_5668",148,".",2.93255,17.4451,14.8793,500,775,"Promoter (<=1kb)",6,16637894,16638920,1027,1,"FBgn0010412","FBtr0074311",0,"32635","RpS19a","Ribosomal protein S19a"
"2267","chrX",16654890,16655385,496,"*","ENCFF515LPH_peak_9457",62,".",1.92226,8.2768,6.23359,211,"chrX",16654902,16655457,"ENCFF708WHR_peak_5669",130,".",2.81928,15.5766,13.0969,203,483,"Promoter (<=1kb)",6,16655359,16668712,13354,1,"FBgn0003189","FBtr0089734",0,"32640","r","rudimentary"
"2268","chrX",16942133,16943071,939,"*","ENCFF515LPH_peak_9479",73,".",2.04532,9.46788,7.34675,326,"chrX",16942769,16943285,"ENCFF708WHR_peak_5673",102,".",2.5938,12.584,10.2533,279,302,"Promoter (<=1kb)",6,16941086,16942871,1786,2,"FBgn0030806","FBtr0074417",0,"32684","CG13001","uncharacterized protein"
"2269","chrX",17087004,17087395,392,"*","ENCFF515LPH_peak_9488",22,".",1.62143,3.70776,2.21662,124,"chrX",17086893,17087183,"ENCFF708WHR_peak_5676",25,".",1.82024,4.19269,2.51847,143,180,"Promoter (<=1kb)",6,17080423,17087675,7253,2,"FBgn0030815","FBtr0074411",280,"32693","CG8945","uncharacterized protein"
"2270","chrX",17112481,17112884,404,"*","ENCFF515LPH_peak_9492",33,".",2.22913,5.09257,3.36641,260,"chrX",17112319,17112670,"ENCFF708WHR_peak_5679",24,".",2.06285,4.11171,2.44985,70,190,"Intron (FBtr0074386/FBgn0260748, intron 1 of 10)",6,17107582,17135988,28407,1,"FBgn0260748","FBtr0074386",4899,"32698","CG5004","uncharacterized protein"
"2271","chrX",17147844,17148820,977,"*","ENCFF515LPH_peak_9497",196,".",2.77308,22.3716,19.6675,538,"chrX",17147942,17148949,"ENCFF708WHR_peak_5680",188,".",3.19196,21.5556,18.8077,504,878,"Promoter (<=1kb)",6,17143588,17148264,4677,2,"FBgn0002590","FBtr0074406",0,"32700","RpS5a","Ribosomal protein S5a"
"2272","chrX",17159596,17159994,399,"*","ENCFF515LPH_peak_9499",31,".",1.72889,4.78686,3.1035,57,"chrX",17159621,17160136,"ENCFF708WHR_peak_5681",84,".",2.53644,10.6818,8.45478,247,373,"Promoter (<=1kb)",6,17160006,17195313,35308,1,"FBgn0000163","FBtr0111000",-12,"32703","baz","bazooka"
"2273","chrX",17192793,17193223,431,"*","ENCFF515LPH_peak_9501",32,".",1.77825,4.90814,3.20742,152,"chrX",17192945,17193235,"ENCFF708WHR_peak_5682",24,".",1.86776,4.08907,2.43005,142,278,"Exon (FBtr0111000/FBgn0000163, exon 8 of 10)",6,17200726,17202598,1873,2,"FBgn0030823","FBtr0074403",9375,"32704","TTLL1A","Tubulin tyrosine ligase-like 1A"
"2274","chrX",17301907,17302713,807,"*","ENCFF515LPH_peak_9509",86,".",2.29985,10.8792,8.67627,330,"chrX",17301966,17302436,"ENCFF708WHR_peak_5685",74,".",2.44131,9.60067,7.43886,268,470,"Promoter (<=1kb)",6,17285704,17301929,16226,2,"FBgn0024238","FBtr0074441",0,"32721","Fim","Fimbrin"
"2275","chrX",17422378,17423180,803,"*","ENCFF515LPH_peak_9515",46,".",1.86192,6.50905,4.61359,383,"chrX",17422866,17423158,"ENCFF708WHR_peak_5688",42,".",2.04089,6.1484,4.25017,126,292,"Promoter (<=1kb)",6,17413795,17422145,8351,2,"FBgn0027602","FBtr0340619",-233,"32725","CG8611","uncharacterized protein"
"2276","chrX",17578954,17579978,1025,"*","ENCFF515LPH_peak_9522",105,".",2.38657,12.8062,10.5045,606,"chrX",17579146,17579913,"ENCFF708WHR_peak_5692",227,".",3.41353,25.6289,22.7121,469,767,"Promoter (<=1kb)",6,17571854,17579229,7376,2,"FBgn0028343","FBtr0301413",0,"32732","Ankle2","Ankle2"
"2277","chrX",17632247,17632541,295,"*","ENCFF515LPH_peak_9524",35,".",1.70478,5.31655,3.56194,211,"chrX",17631986,17632373,"ENCFF708WHR_peak_5693",40,".",1.97458,5.89304,4.01703,266,127,"Promoter (<=1kb)",6,17632321,17633509,1189,1,"FBgn0030853","FBtr0340622",0,"32740","ND-24","NADH dehydrogenase (ubiquinone) 24 kDa subunit"
"2278","chrX",17656779,17657295,517,"*","ENCFF515LPH_peak_9525",69,".",1.98216,9.06932,6.9715,245,"chrX",17656804,17657298,"ENCFF708WHR_peak_5694",53,".",2.12532,7.39007,5.38154,158,491,"Promoter (<=1kb)",6,17652761,17656818,4058,2,"FBgn0030858","FBtr0074480",0,"32745","IntS2","Integrator 2"
"2279","chrX",17702766,17703373,608,"*","ENCFF515LPH_peak_9528",69,".",2.13651,8.99028,6.90172,327,"chrX",17702777,17703371,"ENCFF708WHR_peak_5695",94,".",2.52014,11.7033,9.41826,306,594,"Promoter (<=1kb)",6,17703352,17706628,3277,1,"FBgn0026192","FBtr0074456",0,"32752","par-6","par-6"
"2280","chrX",17709014,17710146,1133,"*","ENCFF515LPH_peak_9529",125,".",2.59316,14.9677,12.5667,794,"chrX",17709553,17710130,"ENCFF708WHR_peak_5696",67,".",2.24929,8.83471,6.72384,246,577,"Promoter (<=1kb)",6,17707401,17709653,2253,2,"FBgn0030864","FBtr0074475",0,"32753","CG8173","uncharacterized protein"
"2281","chrX",17793170,17793599,430,"*","ENCFF515LPH_peak_9534",46,".",1.94821,6.53059,4.63306,183,"chrX",17793173,17793598,"ENCFF708WHR_peak_5697",72,".",2.36008,9.41654,7.26501,185,425,"Intron (FBtr0074461/FBgn0026058, intron 1 of 3)",6,17791010,17814011,23002,1,"FBgn0026058","FBtr0074461",2160,"32758","OdsH","Ods-site homeobox"
"2282","chrX",17794017,17794648,632,"*","ENCFF515LPH_peak_9535",35,".",1.82187,5.35472,3.58891,389,"chrX",17793929,17794799,"ENCFF708WHR_peak_5698",78,".",2.3894,10.0145,7.82878,680,632,"Intron (FBtr0074461/FBgn0026058, intron 1 of 3)",6,17791010,17814011,23002,1,"FBgn0026058","FBtr0074461",3007,"32758","OdsH","Ods-site homeobox"
"2283","chrX",17856811,17857162,352,"*","ENCFF515LPH_peak_9537",38,".",1.65167,5.67589,3.87171,222,"chrX",17856817,17857152,"ENCFF708WHR_peak_5699",77,".",2.30878,9.88256,7.70378,208,335,"Promoter (<=1kb)",6,17856974,17858433,1460,1,"FBgn0030876","FBtr0303769",0,"32768","Srxn","Sulfiredoxin"
"2284","chrX",17886941,17887526,586,"*","ENCFF515LPH_peak_9541",156,".",2.50324,18.1369,15.6028,377,"chrX",17887128,17887591,"ENCFF708WHR_peak_5700",135,".",2.7946,16.0454,13.5455,227,398,"Promoter (<=1kb)",6,17862697,17887222,24526,2,"FBgn0259168","FBtr0300508",0,"32771","mnb","minibrain"
"2285","chrX",17899100,17900401,1302,"*","ENCFF515LPH_peak_9543",90,".",1.96489,11.2607,9.03458,475,"chrX",17899211,17899788,"ENCFF708WHR_peak_5701",62,".",1.94708,8.37501,6.29403,330,577,"Promoter (<=1kb)",6,17899702,17906025,6324,1,"FBgn0052495","FBtr0300975",0,"32775","Gss1","Glutathione synthetase 1"
"2286","chrX",17899100,17900401,1302,"*","ENCFF515LPH_peak_9543",90,".",1.96489,11.2607,9.03458,475,"chrX",17899841,17900259,"ENCFF708WHR_peak_5702",28,".",1.63221,4.58314,2.85146,314,418,"Promoter (<=1kb)",6,17899702,17906025,6324,1,"FBgn0052495","FBtr0300975",0,"32775","Gss1","Glutathione synthetase 1"
"2287","chrX",18085309,18085934,626,"*","ENCFF515LPH_peak_9552",120,".",2.35763,14.3859,12.0089,227,"chrX",18085292,18085856,"ENCFF708WHR_peak_5703",87,".",2.46949,11.0263,8.78158,382,548,"Promoter (<=1kb)",6,18078491,18085407,6917,2,"FBgn0030890","FBtr0343317",0,"32786","CG7536","uncharacterized protein"
"2288","chrX",18101185,18102254,1070,"*","ENCFF515LPH_peak_9553",77,".",2.10751,9.91142,7.76504,528,"chrX",18101422,18101960,"ENCFF708WHR_peak_5704",71,".",2.31432,9.32475,7.18305,283,538,"Promoter (<=1kb)",6,18101970,18103482,1513,1,"FBgn0022724","FBtr0074514",0,"32792","Taf8","TBP-associated factor 8"
"2289","chrX",18137926,18138302,377,"*","ENCFF515LPH_peak_9557",28,".",1.68865,4.43178,2.80719,173,"chrX",18137786,18138641,"ENCFF708WHR_peak_5706",48,".",2.13882,6.77165,4.81518,634,377,"Promoter (<=1kb)",6,18131669,18137784,6116,2,"FBgn0017418","FBtr0332850",-142,"32796","ari-1","ariadne 1"
"2290","chrX",18647608,18648623,1016,"*","ENCFF515LPH_peak_9586",96,".",2.02098,11.9461,9.68708,238,"chrX",18647640,18648142,"ENCFF708WHR_peak_5710",97,".",2.48293,12.0975,9.79189,273,502,"Promoter (<=1kb)",6,18635642,18647648,12007,2,"FBgn0027335","FBtr0301545",0,"32850","Rip11","Rab11 interacting protein"
"2291","chrX",18751379,18752297,919,"*","ENCFF515LPH_peak_9591",56,".",2.11291,7.69788,5.69947,685,"chrX",18751714,18752466,"ENCFF708WHR_peak_5711",41,".",2.04852,6.01216,4.12554,481,583,"Distal Intergenic",6,18746367,18748306,1940,2,"FBgn0030952","FBtr0074605",-3073,"32862","CG12609","uncharacterized protein"
"2292","chrX",18783296,18783918,623,"*","ENCFF515LPH_peak_9595",114,".",2.26709,13.7978,11.4494,273,"chrX",18783333,18784007,"ENCFF708WHR_peak_5712",227,".",3.26293,25.6388,22.7219,353,585,"Promoter (<=1kb)",6,18781265,18783494,2230,2,"FBgn0030956","FBtr0074661",0,"32866","CG18259","uncharacterized protein"
"2293","chrX",18788138,18788747,610,"*","ENCFF515LPH_peak_9596",151,".",2.42021,17.7174,15.1996,230,"chrX",18788095,18788618,"ENCFF708WHR_peak_5713",160,".",2.78878,18.6957,16.0723,271,481,"Promoter (<=1kb)",6,18786142,18788210,2069,2,"FBgn0030959","FBtr0074660",0,"32869","CG6961","uncharacterized protein"
"2294","chrX",18884207,18884678,472,"*","ENCFF515LPH_peak_9606",47,".",1.9544,6.65999,4.75105,241,"chrX",18884164,18884693,"ENCFF708WHR_peak_5717",51,".",2.10286,7.13231,5.14895,271,472,"Promoter (<=1kb)",6,18884513,18887605,3093,1,"FBgn0030973","FBtr0074647",0,"32885","CG7332","uncharacterized protein"
"2295","chrX",18955989,18956932,944,"*","ENCFF515LPH_peak_9614",79,".",2.73723,10.1089,7.94652,578,"chrX",18956116,18956912,"ENCFF708WHR_peak_5718",87,".",3.03226,10.971,8.72891,345,796,"Intron (FBtr0331156/FBgn0264090, intron 2 of 6)",6,18930359,19026872,96514,1,"FBgn0264090","FBtr0343982",25630,"32889","CG43759","uncharacterized protein"
"2296","chrX",18965952,18966302,351,"*","ENCFF515LPH_peak_9615",41,".",2.18863,6.00863,4.16874,217,"chrX",18966149,18966444,"ENCFF708WHR_peak_5719",28,".",2.13647,4.60343,2.86904,267,153,"Intron (FBtr0331156/FBgn0264090, intron 2 of 6)",6,18930359,19026872,96514,1,"FBgn0264090","FBtr0343982",35593,"32889","CG43759","uncharacterized protein"
"2297","chrX",18967174,18967716,543,"*","ENCFF515LPH_peak_9616",39,".",2.07652,5.80203,3.98391,288,"chrX",18967438,18967875,"ENCFF708WHR_peak_5720",35,".",2.15696,5.42325,3.5926,303,278,"Intron (FBtr0331156/FBgn0264090, intron 2 of 6)",6,18930359,19026872,96514,1,"FBgn0264090","FBtr0343982",36815,"32889","CG43759","uncharacterized protein"
